Time,Icc,Pm,Vwind,Pout,Vcc,S1.Pm,S1.Cp,S1.pitch,S1.v_ms,S1.lambda,S1.RPM,S1.rad_s,S1.torque
0.198,-2.224e-006,3.14133,100.8,-4.06713e-005,18,44.4823,0.105307,15,28,2.66712,7131.37,746.795,0.00420641
0.199,-2.224e-006,3.14599,100.8,-4.07837e-005,18,44.6527,0.10571,15,28,2.67108,7141.94,747.903,0.00420641
0.2,-2.21334e-006,3.15066,100.8,-4.08941e-005,18,44.8241,0.106116,15,28,2.67504,7152.55,749.013,0.00420641
0.201,-2.21689e-006,3.07006,100.8,-4.10024e-005,18,44.9964,0.106524,15,28,2.67902,7163.17,750.126,0.00409273
0.202,-2.20624e-006,3.07462,100.8,-4.11086e-005,18,45.1697,0.106934,15,28,2.683,7173.82,751.241,0.00409273
0.203,-2.20268e-006,3.16473,100.8,-4.12128e-005,18,45.344,0.107347,15,28,2.68699,7184.5,752.359,0.00420641
0.204,-2.19913e-006,3.16945,100.8,-4.1315e-005,18,45.5193,0.107762,15,28,2.691,7195.2,753.48,0.00420641
0.205,-2.19558e-006,3.17417,100.8,-4.14151e-005,18,45.6955,0.108179,15,28,2.69501,7205.93,754.603,0.00420641
0.206,-2.18492e-006,3.17891,100.8,-4.15132e-005,18,45.8727,0.108598,15,28,2.69903,7216.69,755.73,0.00420641
0.207,-2.18492e-006,3.2697,100.8,-4.16092e-005,18,46.051,0.10902,15,28,2.70306,7227.46,756.858,0.0043201
0.208,-2.17781e-006,3.18842,100.8,-4.17032e-005,18,46.2302,0.109445,15,28,2.7071,7238.27,757.99,0.00420641
0.209,-2.17426e-006,3.19319,100.8,-4.17952e-005,18,46.4104,0.109871,15,28,2.71116,7249.1,759.124,0.00420641
0.21,-2.1636e-006,3.19797,100.8,-4.18852e-005,18,46.5917,0.1103,15,28,2.71522,7259.96,760.261,0.00420641
0.211,-2.1636e-006,3.28933,100.8,-4.19732e-005,18,46.774,0.110732,15,28,2.71929,7270.84,761.401,0.0043201
0.212,-2.1565e-006,3.29426,100.8,-4.20592e-005,18,46.9573,0.111166,15,28,2.72337,7281.75,762.543,0.0043201
0.213,-2.14584e-006,3.29921,100.8,-4.21432e-005,18,47.1416,0.111602,15,28,2.72746,7292.69,763.689,0.0043201
0.214,-2.14939e-006,3.30417,100.8,-4.22253e-005,18,47.327,0.112041,15,28,2.73156,7303.65,764.837,0.0043201
0.215,-2.14229e-006,3.30914,100.8,-4.23053e-005,18,47.5135,0.112483,15,28,2.73567,7314.64,765.988,0.0043201
0.216,-2.13873e-006,3.31413,100.8,-4.23834e-005,18,47.701,0.112927,15,28,2.73979,7325.66,767.142,0.0043201
0.217,-2.12452e-006,3.31912,100.8,-4.24595e-005,18,47.8896,0.113373,15,28,2.74392,7336.71,768.298,0.0043201
0.218,-2.12808e-006,3.32413,100.8,-4.25337e-005,18,48.0792,0.113822,15,28,2.74806,7347.78,769.457,0.0043201
0.219,-2.12097e-006,3.41676,100.8,-4.26059e-005,18,48.27,0.114274,15,28,2.75221,7358.88,770.62,0.00443379
0.22,-2.11742e-006,3.33419,100.8,-4.26762e-005,18,48.4618,0.114728,15,28,2.75637,7370,771.785,0.0043201
0.221,-2.10676e-006,3.33923,100.8,-4.27445e-005,18,48.6548,0.115185,15,28,2.76054,7381.16,772.953,0.0043201
0.222,-2.10321e-006,3.34429,100.8,-4.2811e-005,18,48.8488,0.115644,15,28,2.76473,7392.34,774.124,0.0043201
0.223,-2.10321e-006,3.4375,100.8,-4.28755e-005,18,49.044,0.116106,15,28,2.76892,7403.55,775.298,0.00443379
0.224,-2.09255e-006,3.35445,100.8,-4.2938e-005,18,49.2403,0.116571,15,28,2.77312,7414.78,776.474,0.0043201
0.225,-2.08189e-006,3.35954,100.8,-4.29987e-005,18,49.4377,0.117038,15,28,2.77733,7426.05,777.654,0.0043201
0.226,-2.07834e-006,3.4532,100.8,-4.30575e-005,18,49.6363,0.117508,15,28,2.78156,7437.34,778.837,0.00443379
0.227,-2.07478e-006,3.45845,100.8,-4.31144e-005,18,49.836,0.117981,15,28,2.78579,7448.67,780.022,0.00443379
0.228,-2.07123e-006,3.46372,100.8,-4.31694e-005,18,50.0368,0.118456,15,28,2.79004,7460.02,781.211,0.00443379
0.229,-2.06057e-006,3.46901,100.8,-4.32225e-005,18,50.2389,0.118935,15,28,2.79429,7471.39,782.403,0.00443379
0.23,-2.05702e-006,3.4743,100.8,-4.32738e-005,18,50.4421,0.119416,15,28,2.79856,7482.8,783.597,0.00443379
0.231,-2.05347e-006,3.47961,100.8,-4.33232e-005,18,50.6464,0.1199,15,28,2.80284,7494.24,784.795,0.00443379
0.232,-2.04281e-006,3.48494,100.8,-4.33708e-005,18,50.852,0.120386,15,28,2.80712,7505.7,785.996,0.00443379
0.233,-2.03926e-006,3.49027,100.8,-4.34166e-005,18,51.0588,0.120876,15,28,2.81142,7517.2,787.199,0.00443379
0.234,-2.0357e-006,3.58526,100.8,-4.34605e-005,18,51.2668,0.121368,15,28,2.81573,7528.72,788.406,0.00454747
0.235,-2.03215e-006,3.59076,100.8,-4.35026e-005,18,51.4759,0.121863,15,28,2.82005,7540.28,789.616,0.00454747
0.236,-2.02149e-006,3.59627,100.8,-4.35429e-005,18,51.6864,0.122362,15,28,2.82439,7551.86,790.829,0.00454747
0.237,-2.02149e-006,3.6018,100.8,-4.35814e-005,18,51.898,0.122863,15,28,2.82873,7563.47,792.045,0.00454747
0.238,-2.01439e-006,3.60735,100.8,-4.36182e-005,18,52.1109,0.123367,15,28,2.83308,7575.12,793.264,0.00454747
0.239,-2.00728e-006,3.61291,100.8,-4.36531e-005,18,52.325,0.123873,15,28,2.83745,7586.79,794.487,0.00454747
0.24,-2.00373e-006,3.61848,100.8,-4.36863e-005,18,52.5404,0.124383,15,28,2.84183,7598.49,795.712,0.00454747
0.241,-1.99663e-006,3.62407,100.8,-4.37177e-005,18,52.7571,0.124896,15,28,2.84622,7610.23,796.941,0.00454747
0.242,-1.99307e-006,3.62967,100.8,-4.37474e-005,18,52.975,0.125412,15,28,2.85061,7621.99,798.173,0.00454747
0.243,-1.98597e-006,3.63529,100.8,-4.37753e-005,18,53.1942,0.125931,15,28,2.85503,7633.78,799.408,0.00454747
0.244,-1.97886e-006,3.73194,100.8,-4.38015e-005,18,53.4147,0.126453,15,28,2.85945,7645.61,800.646,0.00466116
0.245,-1.97531e-006,3.73773,100.8,-4.3826e-005,18,53.6366,0.126978,15,28,2.86388,7657.46,801.888,0.00466116
0.246,-1.97176e-006,3.65222,100.8,-4.38487e-005,18,53.8597,0.127507,15,28,2.86833,7669.35,803.133,0.00454747
0.247,-1.96465e-006,3.74935,100.8,-4.38698e-005,18,54.0842,0.128038,15,28,2.87279,7681.27,804.381,0.00466116
0.248,-1.9611e-006,3.75518,100.8,-4.38891e-005,18,54.3099,0.128573,15,28,2.87725,7693.22,805.632,0.00466116
0.249,-1.94689e-006,3.76103,100.8,-4.39068e-005,18,54.5371,0.12911,15,28,2.88174,7705.2,806.887,0.00466116
0.25,-1.94333e-006,3.76689,100.8,-4.39228e-005,18,54.7655,0.129651,15,28,2.88623,7717.21,808.145,0.00466116
0.251,-1.93623e-006,3.77277,100.8,-4.39372e-005,18,54.9954,0.130195,15,28,2.89073,7729.26,809.406,0.00466116
0.252,-1.92912e-006,3.77866,100.8,-4.39499e-005,18,55.2266,0.130743,15,28,2.89525,7741.33,810.67,0.00466116
0.253,-1.93268e-006,3.78458,100.8,-4.3961e-005,18,55.4592,0.131293,15,28,2.89978,7753.44,811.938,0.00466116
0.254,-1.91847e-006,3.7905,100.8,-4.39704e-005,18,55.6931,0.131847,15,28,2.90432,7765.58,813.21,0.00466116
0.255,-1.91136e-006,3.88904,100.8,-4.39782e-005,18,55.9285,0.132404,15,28,2.90887,7777.75,814.485,0.00477485
0.256,-1.90425e-006,3.89514,100.8,-4.39844e-005,18,56.1653,0.132965,15,28,2.91344,7789.96,815.763,0.00477485
0.257,-1.91491e-006,3.80837,100.8,-4.3989e-005,18,56.4035,0.133529,15,28,2.91801,7802.2,817.044,0.00466116
0.258,-1.8936e-006,3.81436,100.8,-4.39921e-005,18,56.6431,0.134096,15,28,2.9226,7814.47,818.329,0.00466116
0.259,-1.8936e-006,3.91355,100.8,-4.39935e-005,18,56.8842,0.134667,15,28,2.9272,7826.77,819.618,0.00477485
0.26,-1.88649e-006,3.91972,100.8,-4.39934e-005,18,57.1267,0.135241,15,28,2.93182,7839.11,820.91,0.00477485
0.261,-1.88294e-006,3.9259,100.8,-4.39917e-005,18,57.3706,0.135818,15,28,2.93644,7851.48,822.205,0.00477485
0.262,-1.87228e-006,3.93211,100.8,-4.39885e-005,18,57.6161,0.136399,15,28,2.94108,7863.89,823.504,0.00477485
0.263,-1.86873e-006,3.93833,100.8,-4.39837e-005,18,57.863,0.136984,15,28,2.94574,7876.32,824.807,0.00477485
0.264,-1.85807e-006,3.94456,100.8,-4.39774e-005,18,58.1114,0.137572,15,28,2.9504,7888.8,826.113,0.00477485
0.265,-1.85807e-006,4.04488,100.8,-4.39696e-005,18,58.3613,0.138164,15,28,2.95508,7901.3,827.422,0.00488853
0.266,-1.84741e-006,4.0513,100.8,-4.39603e-005,18,58.6127,0.138759,15,28,2.95977,7913.84,828.735,0.00488853
0.267,-1.84386e-006,3.96337,100.8,-4.39495e-005,18,58.8656,0.139358,15,28,2.96447,7926.42,830.052,0.00477485
0.268,-1.8332e-006,4.06419,100.8,-4.39372e-005,18,59.1201,0.13996,15,28,2.96919,7939.02,831.373,0.00488853
0.269,-1.82965e-006,3.976,100.8,-4.39234e-005,18,59.3761,0.140566,15,28,2.97391,7951.67,832.697,0.00477485
0.27,-1.81899e-006,4.07716,100.8,-4.39082e-005,18,59.6336,0.141176,15,28,2.97866,7964.35,834.024,0.00488853
0.271,-1.82254e-006,4.08366,100.8,-4.38915e-005,18,59.8927,0.141789,15,28,2.98341,7977.06,835.356,0.00488853
0.272,-1.81544e-006,4.09019,100.8,-4.38734e-005,18,60.1534,0.142406,15,28,2.98818,7989.81,836.691,0.00488853
0.273,-1.80833e-006,4.09673,100.8,-4.38539e-005,18,60.4157,0.143027,15,28,2.99296,8002.59,838.029,0.00488853
0.274,-1.80123e-006,4.19872,100.8,-4.38329e-005,18,60.6796,0.143652,15,28,2.99775,8015.41,839.372,0.00500222
0.275,-1.79767e-006,4.10988,100.8,-4.38105e-005,18,60.945,0.14428,15,28,3.00256,8028.26,840.718,0.00488853
0.276,-1.79057e-006,4.21221,100.8,-4.37867e-005,18,61.2121,0.144913,15,28,3.00738,8041.15,842.068,0.00500222
0.277,-1.77991e-006,4.21898,100.8,-4.37615e-005,18,61.4808,0.145549,15,28,3.01222,8054.08,843.421,0.00500222
0.278,-1.76925e-006,4.22577,100.8,-4.3735e-005,18,61.7511,0.146189,15,28,3.01707,8067.04,844.779,0.00500222
0.279,-1.7657e-006,4.13638,100.8,-4.3707e-005,18,62.0231,0.146833,15,28,3.02193,8080.04,846.14,0.00488853
0.28,-1.7657e-006,4.23941,100.8,-4.36778e-005,18,62.2968,0.147481,15,28,3.0268,8093.08,847.505,0.00500222
0.281,-1.76215e-006,4.24626,100.8,-4.36471e-005,18,62.5721,0.148132,15,28,3.03169,8106.15,848.874,0.00500222
0.282,-1.74794e-006,4.25312,100.8,-4.36152e-005,18,62.8491,0.148788,15,28,3.03659,8119.26,850.247,0.00500222
0.283,-1.74438e-006,4.35683,100.8,-4.35819e-005,18,63.1278,0.149448,15,28,3.04151,8132.41,851.624,0.00511591
0.284,-1.73728e-006,4.36389,100.8,-4.35473e-005,18,63.4082,0.150112,15,28,3.04644,8145.59,853.004,0.00511591
0.285,-1.72662e-006,4.37097,100.8,-4.35113e-005,18,63.6903,0.15078,15,28,3.05139,8158.81,854.389,0.00511591
0.286,-1.71951e-006,4.28079,100.8,-4.34741e-005,18,63.9742,0.151451,15,28,3.05634,8172.07,855.777,0.00500222
0.287,-1.71596e-006,4.3852,100.8,-4.34356e-005,18,64.2597,0.152128,15,28,3.06132,8185.37,857.169,0.00511591
0.288,-1.70886e-006,4.39234,100.8,-4.33959e-005,18,64.5471,0.152808,15,28,3.0663,8198.7,858.566,0.00511591
0.289,-1.6982e-006,4.39951,100.8,-4.33548e-005,18,64.8361,0.153492,15,28,3.07131,8212.07,859.966,0.00511591
0.29,-1.69464e-006,4.40669,100.8,-4.33125e-005,18,65.127,0.154181,15,28,3.07632,8225.48,861.371,0.00511591
0.291,0.085298,4.4139,100.8,-4.3269e-005,18,65.4196,0.154874,15,28,3.08135,8238.93,862.779,0.00511591
0.292,0.15765,6.09117,100.8,7.69439e-005,18,65.7094,0.15556,15,28,3.08632,8252.21,864.169,0.00704858
0.293,0.237491,7.47837,100.8,0.000537307,18,65.9945,0.156234,15,28,3.09118,8265.22,865.532,0.0086402
0.294,0.316787,8.96821,100.8,0.00154622,18,66.2753,0.156899,15,28,3.09596,8278.01,866.871,0.0103455
0.295,0.393307,10.5613,100.8,0.00331816,18,66.5557,0.157563,15,28,3.10073,8290.73,868.204,0.0121645
0.296,0.468042,12.0596,100.8,0.00605903,18,66.8263,0.158204,15,28,3.10531,8302.98,869.486,0.0138698
0.297,0.757779,13.5619,100.8,0.00996461,18,67.092,0.158833,15,28,3.10979,8314.97,870.742,0.0155751
0.298,0.599923,19.1298,100.8,0.0155274,18,67.3277,0.159391,15,28,3.11376,8325.58,871.853,0.0219416
0.299,0.671285,16.0779,100.8,0.0229035,18,67.567,0.159957,15,28,3.11777,8336.32,872.977,0.0184173
0.3,1.04566,17.5904,100.8,0.0319382,18,67.8193,0.160554,15,28,3.122,8347.62,874.16,0.0201226
0.301,0.78897,24.7738,100.8,0.0432291,18,68.0313,0.161056,15,28,3.12554,8357.09,875.152,0.028308
0.302,0.857213,19.7227,100.8,0.056901,18,68.2505,0.161575,15,28,3.1292,8366.86,876.176,0.02251
0.303,1.30927,21.1442,100.8,0.0726446,18,68.4904,0.162143,15,28,3.13318,8377.52,877.292,0.0241016
0.304,0.96174,29.9511,100.8,0.0911544,18,68.6805,0.162593,15,28,3.13634,8385.96,878.176,0.0341061
0.305,1.0274,23.1867,100.8,0.112526,18,68.8813,0.163069,15,28,3.13966,8394.85,879.106,0.0263753
0.306,1.55078,24.6155,100.8,0.13631,18,69.1096,0.163609,15,28,3.14344,8404.94,880.163,0.027967
0.307,1.11973,34.7528,100.8,0.16329,18,69.2794,0.164011,15,28,3.14624,8412.42,880.947,0.0394493
0.308,1.18323,26.3653,100.8,0.193537,18,69.4631,0.164446,15,28,3.14926,8420.51,881.793,0.0298996
0.309,1.2412,27.7,100.8,0.226469,18,69.6808,0.164961,15,28,3.15284,8430.07,882.795,0.0313776
0.31,1.85451,28.8359,100.8,0.262208,18,69.8943,0.165467,15,28,3.15634,8439.43,883.775,0.0326281
0.311,1.31805,40.8227,100.8,0.301643,18,70.0381,0.165807,15,28,3.15869,8445.72,884.434,0.0461569
0.312,1.37915,30.3911,100.8,0.344813,18,70.2002,0.166191,15,28,3.16134,8452.8,885.176,0.0343334
0.313,2.05061,31.632,100.8,0.390975,18,70.4044,0.166674,15,28,3.16467,8461.71,886.108,0.0356977
0.314,1.44586,44.7572,100.8,0.441104,18,70.5312,0.166975,15,28,3.16674,8467.23,886.687,0.050477
0.315,1.50558,32.9882,100.8,0.495214,18,70.6792,0.167325,15,28,3.16914,8473.67,887.361,0.0371756
0.316,2.23049,34.132,100.8,0.552462,18,70.8746,0.167788,15,28,3.17231,8482.15,888.249,0.0384262
0.317,1.56294,48.398,100.8,0.613888,18,70.9858,0.168051,15,28,3.17412,8486.97,888.753,0.054456
0.318,1.62151,35.3882,100.8,0.679491,18,71.1209,0.16837,15,28,3.1763,8492.82,889.366,0.0397904
0.319,2.39551,36.5352,100.8,0.748329,18,71.3082,0.168814,15,28,3.17933,8500.91,890.214,0.0410409
0.32,1.67023,51.7414,100.8,0.821509,18,71.4048,0.169043,15,28,3.18089,8505.09,890.651,0.058094
0.321,1.72785,37.5891,100.8,0.899012,18,71.5279,0.169334,15,28,3.18288,8510.4,891.206,0.0421778
0.322,1.77449,38.6375,100.8,0.97981,18,71.7077,0.16976,15,28,3.18577,8518.14,892.017,0.0433147
0.323,2.61353,39.5853,100.8,1.06398,18,71.8838,0.170177,15,28,3.18861,8525.71,892.81,0.0443379
0.324,1.81178,56.1518,100.8,1.1527,18,71.9611,0.17036,15,28,3.18985,8529.03,893.158,0.0628688
0.325,1.86829,40.5364,100.8,1.24592,18,72.0683,0.170613,15,28,3.19157,8533.63,893.639,0.045361
0.326,2.74711,41.5878,100.8,1.34251,18,72.2382,0.171016,15,28,3.19429,8540.91,894.402,0.0464979
0.327,1.89841,58.893,100.8,1.4437,18,72.3035,0.17117,15,28,3.19534,8543.7,894.695,0.0658247
0.328,1.95433,42.2323,100.8,1.54945,18,72.401,0.171401,15,28,3.19689,8547.87,895.131,0.04718
0.329,1.99631,43.2853,100.8,1.65854,18,72.5647,0.171789,15,28,3.19951,8554.86,895.863,0.0483169
0.33,2.92982,44.2373,100.8,1.77103,18,72.7248,0.172168,15,28,3.20206,8561.7,896.579,0.0493401
0.331,2.01675,62.7017,100.8,1.88823,18,72.7737,0.172284,15,28,3.20284,8563.78,896.797,0.0699174
0.332,2.07196,44.6745,100.8,2.01005,18,72.8578,0.172482,15,28,3.20418,8567.36,897.172,0.0497948
0.333,3.03759,45.8318,100.8,2.13519,18,73.013,0.17285,15,28,3.20665,8573.96,897.863,0.0510454
0.334,2.08649,64.9325,100.8,2.26502,18,73.0522,0.172943,15,28,3.20727,8575.63,898.038,0.0723048
0.335,2.14134,46.1644,100.8,2.39945,18,73.1282,0.173123,15,28,3.20848,8578.86,898.376,0.0513865
0.336,2.1795,47.2208,100.8,2.53711,18,73.2785,0.173479,15,28,3.21087,8585.24,899.044,0.0525233
0.337,3.19128,48.0733,100.8,2.67806,18,73.4254,0.173826,15,28,3.2132,8591.46,899.696,0.0534328
0.338,2.18585,68.027,100.8,2.8237,18,73.4505,0.173886,15,28,3.21359,8592.52,899.807,0.0756017
0.339,2.24025,48.0945,100.8,2.97393,18,73.5152,0.174039,15,28,3.21462,8595.26,900.094,0.0534328
0.34,3.27783,49.2548,100.8,3.12732,18,73.6584,0.174378,15,28,3.21688,8601.32,900.728,0.0546834
0.341,2.24176,69.9457,100.8,3.28531,18,73.6755,0.174418,15,28,3.21715,8602.04,900.804,0.0776481
0.342,2.29594,49.3755,100.8,3.44781,18,73.7338,0.174556,15,28,3.21807,8604.5,901.062,0.0547971
0.343,2.33095,50.4343,100.8,3.61333,18,73.8729,0.174886,15,28,3.22027,8610.38,901.676,0.0559339
0.344,3.40762,51.1859,100.8,3.78192,18,74.0087,0.175207,15,28,3.22241,8616.1,902.276,0.0567297
0.345,2.32554,72.6263,100.8,3.95505,18,74.0139,0.175219,15,28,3.22249,8616.32,902.299,0.0804903
0.346,2.37944,51.0967,100.8,4.13263,18,74.0625,0.175335,15,28,3.22326,8618.37,902.513,0.056616
0.347,3.47667,52.2593,100.8,4.31309,18,74.1955,0.175649,15,28,3.22535,8623.96,903.099,0.0578666
0.348,2.37009,74.025,100.8,4.49798,18,74.1944,0.175647,15,28,3.22533,8623.92,903.094,0.0819682
0.349,2.42386,52.0647,100.8,4.68717,18,74.2378,0.17575,15,28,3.22602,8625.74,903.286,0.0576392
0.35,2.45627,53.2279,100.8,4.87909,18,74.3676,0.176057,15,28,3.22806,8631.2,903.857,0.0588898
0.351,3.58676,53.8776,100.8,5.07377,18,74.4941,0.176356,15,28,3.23004,8636.51,904.413,0.0595719
0.352,2.44106,76.3909,100.8,5.27278,18,74.4827,0.176329,15,28,3.22987,8636.03,904.363,0.0844693
0.353,2.49467,53.6782,100.8,5.47598,18,74.5179,0.176413,15,28,3.23042,8637.51,904.518,0.0593445
0.354,2.52566,54.5338,100.8,5.68173,18,74.6425,0.176708,15,28,3.23237,8642.73,905.065,0.060254
0.355,3.68596,55.3895,100.8,5.89008,18,74.7639,0.176995,15,28,3.23427,8647.81,905.597,0.0611635
0.356,2.50498,78.4435,100.8,6.10263,18,74.7433,0.176946,15,28,3.23395,8646.95,905.506,0.0866294
0.357,2.55847,54.8766,100.8,6.31923,18,74.7711,0.177012,15,28,3.23438,8648.11,905.628,0.0605951
0.358,3.73262,55.9386,100.8,6.5382,18,74.8909,0.177296,15,28,3.23626,8653.13,906.153,0.061732
0.359,2.53499,79.4171,100.8,6.7612,18,74.866,0.177237,15,28,3.23587,8652.08,906.044,0.0876526
0.36,2.58844,55.5263,100.8,6.98807,18,74.8902,0.177294,15,28,3.23625,8653.1,906.15,0.0612772
0.361,2.61754,56.5887,100.8,7.21711,18,75.0079,0.177573,15,28,3.23809,8658.01,906.665,0.0624141
0.362,3.81741,57.2387,100.8,7.44837,18,75.1224,0.177844,15,28,3.23988,8662.8,907.166,0.0630962
0.363,2.5896,81.2558,100.8,7.68348,18,75.0895,0.177766,15,28,3.23936,8661.42,907.022,0.0895852
0.364,2.64299,56.7189,100.8,7.92233,18,75.1074,0.177808,15,28,3.23964,8662.17,907.1,0.0625278
0.365,2.67098,57.7818,100.8,8.16314,18,75.221,0.178077,15,28,3.24141,8666.91,907.596,0.0636646
0.366,3.89388,58.3287,100.8,8.40595,18,75.3316,0.178339,15,28,3.24314,8671.51,908.079,0.0642331
0.367,2.63879,82.6766,100.8,8.65247,18,75.2914,0.178244,15,28,3.24251,8669.84,907.904,0.0910632
0.368,2.69217,57.7015,100.8,8.90253,18,75.3036,0.178273,15,28,3.2427,8670.35,907.957,0.0635509
0.369,2.71915,58.7648,100.8,9.15436,18,75.4136,0.178533,15,28,3.24441,8674.93,908.436,0.0646878
0.37,3.96285,59.3115,100.8,9.40798,18,75.5205,0.178786,15,28,3.24608,8679.38,908.902,0.0652562
0.371,2.68313,84.1953,100.8,9.66511,18,75.4739,0.178676,15,28,3.24535,8677.44,908.699,0.0926548
0.372,2.73648,58.7837,100.8,9.92562,18,75.4808,0.178692,15,28,3.24546,8677.72,908.729,0.0646878
0.373,3.98729,59.6407,100.8,10.1877,18,75.5875,0.178945,15,28,3.24712,8682.16,909.194,0.0655973
0.374,2.69882,84.7381,100.8,10.453,18,75.5385,0.178829,15,28,3.24636,8680.13,908.981,0.0932232
0.375,2.75219,59.0081,100.8,10.7215,18,75.5436,0.178841,15,28,3.24644,8680.34,909.003,0.0649152
0.376,2.77797,59.9684,100.8,10.9913,18,75.6491,0.179091,15,28,3.24808,8684.72,909.462,0.0659384
0.377,4.04706,60.6185,100.8,11.2625,18,75.7517,0.179333,15,28,3.24967,8688.98,909.908,0.0666205
0.378,2.73725,86.0434,100.8,11.5368,18,75.697,0.179204,15,28,3.24882,8686.71,909.67,0.0945874
0.379,2.79061,59.7755,100.8,11.8141,18,75.6976,0.179205,15,28,3.24883,8686.73,909.673,0.065711
0.38,2.81563,60.943,100.8,12.0925,18,75.8003,0.179448,15,28,3.25042,8690.99,910.119,0.0669615
0.381,4.10099,61.386,100.8,12.372,18,75.9,0.179684,15,28,3.25197,8695.13,910.552,0.0674163
0.382,2.7719,87.1371,100.8,12.6545,18,75.8402,0.179543,15,28,3.25104,8692.65,910.292,0.0957243
0.383,2.82527,60.6431,100.8,12.9397,18,75.8367,0.179535,15,28,3.25099,8692.5,910.277,0.0666205
0.384,2.84959,61.6039,100.8,13.2259,18,75.9368,0.179772,15,28,3.25254,8696.65,910.711,0.0676437
0.385,4.14964,62.1503,100.8,13.5129,18,76.0339,0.180002,15,28,3.25404,8700.68,911.133,0.0682121
0.386,2.80313,88.0193,100.8,13.8027,18,75.9695,0.179849,15,28,3.25305,8698.01,910.854,0.0966338
0.387,2.85654,61.3007,100.8,14.0951,18,75.9623,0.179832,15,28,3.25293,8697.71,910.822,0.0673026
0.388,2.88023,62.3652,100.8,14.3882,18,76.0601,0.180063,15,28,3.25445,8701.76,911.246,0.0684395
0.389,4.19355,62.8079,100.8,14.6819,18,76.1549,0.180288,15,28,3.25591,8705.68,911.657,0.0688942
0.39,2.8313,89.1043,100.8,14.9782,18,76.0863,0.180126,15,28,3.25485,8702.85,911.36,0.0977707
0.391,2.88473,61.7482,100.8,15.2769,18,76.0757,0.180101,15,28,3.25469,8702.41,911.314,0.0677574
0.392,4.19956,62.9165,100.8,15.5761,18,76.1714,0.180327,15,28,3.25617,8706.37,911.729,0.0690079
0.393,2.83515,89.2147,100.8,15.8776,18,76.1023,0.180163,15,28,3.2551,8703.51,911.429,0.0978844
0.394,2.88859,61.8564,100.8,16.1812,18,76.0913,0.180137,15,28,3.25493,8703.05,911.381,0.067871
0.395,2.91164,63.0247,100.8,16.4851,18,76.1866,0.180363,15,28,3.25641,8707,911.794,0.0691216
0.396,4.23855,63.5709,100.8,16.7893,18,76.279,0.180582,15,28,3.25783,8710.82,912.194,0.06969
0.397,2.86018,90.0881,100.8,17.0956,18,76.2062,0.180409,15,28,3.25671,8707.81,911.879,0.0987939
0.398,2.91365,62.4044,100.8,17.4039,18,76.1922,0.180376,15,28,3.25649,8707.23,911.819,0.0684395
0.399,2.93621,63.5729,100.8,17.7122,18,76.2857,0.180598,15,28,3.25794,8711.09,912.223,0.06969
0.4,4.27374,64.0152,100.8,18.0206,18,76.3763,0.180812,15,28,3.25934,8714.83,912.615,0.0701448
0.401,2.88277,90.7505,100.8,18.331,18,76.3001,0.180632,15,28,3.25816,8711.68,912.285,0.099476
0.402,2.93627,62.8462,100.8,18.6432,18,76.2834,0.180592,15,28,3.2579,8710.99,912.213,0.0688942
0.403,2.95836,64.1186,100.8,18.9552,18,76.3752,0.180809,15,28,3.25932,8714.79,912.61,0.0702585
0.404,4.30548,64.457,100.8,19.2671,18,76.4641,0.18102,15,28,3.26069,8718.45,912.994,0.0705995
0.405,2.90313,91.5132,100.8,19.5808,18,76.3848,0.180832,15,28,3.25947,8715.18,912.652,0.100272
0.406,2.95668,63.3895,100.8,19.8961,18,76.3657,0.180787,15,28,3.25917,8714.4,912.569,0.0694627
0.407,2.97835,64.5583,100.8,20.211,18,76.456,0.181001,15,28,3.26057,8718.12,912.959,0.0707132
0.408,4.33416,65.0003,100.8,20.5257,18,76.5433,0.181208,15,28,3.26191,8721.72,913.337,0.071168
0.409,2.92151,91.9616,100.8,20.8419,18,76.4613,0.181013,15,28,3.26065,8718.34,912.983,0.100727
0.41,2.97508,63.7232,100.8,21.1596,18,76.4401,0.180963,15,28,3.26032,8717.46,912.891,0.0698037
0.411,2.9964,64.8921,100.8,21.4768,18,76.529,0.181174,15,28,3.26169,8721.13,913.275,0.0710543
0.412,4.36001,65.23,100.8,21.7934,18,76.6149,0.181377,15,28,3.26302,8724.67,913.646,0.0713953
0.413,2.93811,92.6146,100.8,22.1115,18,76.5305,0.181177,15,28,3.26172,8721.19,913.281,0.101409
0.414,2.9917,64.0549,100.8,22.4309,18,76.5072,0.181122,15,28,3.26136,8720.23,913.181,0.0701448
0.415,3.01268,65.2239,100.8,22.7496,18,76.5949,0.18133,15,28,3.26271,8723.85,913.559,0.0713953
0.416,4.38335,65.5617,100.8,23.0676,18,76.6796,0.18153,15,28,3.26401,8727.34,913.925,0.0717364
0.417,2.95306,93.2651,100.8,23.3868,18,76.5929,0.181325,15,28,3.26268,8723.76,913.551,0.102091
0.418,3.0067,64.4886,100.8,23.7072,18,76.5678,0.181266,15,28,3.26229,8722.73,913.443,0.0705995
0.419,3.02738,65.45,100.8,24.0266,18,76.6544,0.18147,15,28,3.26363,8726.3,913.816,0.0716227
0.42,4.40444,65.9954,100.8,24.3453,18,76.738,0.181668,15,28,3.26491,8729.74,914.176,0.0721911
0.421,2.96656,93.7055,100.8,24.665,18,76.6492,0.181458,15,28,3.26355,8726.09,913.794,0.102546
